00:17:20.344+0900 [HikariPool-1 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=1h9m2s270ms).
10:00:40.647+0900 [HikariPool-1 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=15m34s301ms).
10:34:13.674+0900 [HikariPool-1 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=33m3s15ms).
11:43:40.549+0900 [HikariPool-1 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=1h9m26s874ms).
12:01:10.003+0900 [HikariPool-1 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=16m59s442ms).
12:15:15.920+0900 [HikariPool-1 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=11m5s883ms).
12:34:42.839+0900 [http-nio-9282-exec-6] INFO  com.project1.member.MemberController - goSignUp
12:34:42.839+0900 [http-nio-9282-exec-6] INFO  com.project1.member.MemberController - goSignUp
12:34:44.520+0900 [http-nio-9282-exec-9] INFO  com.project1.member.MemberController - goSignUp
12:34:44.520+0900 [http-nio-9282-exec-9] INFO  com.project1.member.MemberController - goSignUp
12:37:26.679+0900 [http-nio-9282-exec-4] INFO  com.project1.member.MemberController - goSignUp
12:37:26.679+0900 [http-nio-9282-exec-4] INFO  com.project1.member.MemberController - goSignUp
12:37:28.612+0900 [http-nio-9282-exec-7] INFO  com.project1.member.MemberController - goSignUp
12:37:28.612+0900 [http-nio-9282-exec-7] INFO  com.project1.member.MemberController - goSignUp
12:37:30.661+0900 [http-nio-9282-exec-8] INFO  com.project1.member.MemberController - goSignUp
12:37:30.661+0900 [http-nio-9282-exec-8] INFO  com.project1.member.MemberController - goSignUp
12:37:31.768+0900 [http-nio-9282-exec-3] INFO  com.project1.member.MemberController - callCallBack
12:37:31.768+0900 [http-nio-9282-exec-3] INFO  com.project1.member.MemberController - callCallBack
12:37:31.843+0900 [http-nio-9282-exec-2] INFO  com.project1.member.MemberController - goSignUp
12:37:31.843+0900 [http-nio-9282-exec-2] INFO  com.project1.member.MemberController - goSignUp
12:37:31.904+0900 [http-nio-9282-exec-5] INFO  com.project1.member.MemberController - naverCheck
12:37:31.904+0900 [http-nio-9282-exec-5] INFO  com.project1.member.MemberController - naverCheck
12:37:31.909+0900 [http-nio-9282-exec-5] INFO  com.project1.member.MemberService - serviceNaverCheck
12:37:31.909+0900 [http-nio-9282-exec-5] INFO  com.project1.member.MemberService - serviceNaverCheck
12:37:31.913+0900 [http-nio-9282-exec-5] INFO  com.project1.member.MemberController - registered
12:37:31.913+0900 [http-nio-9282-exec-5] INFO  com.project1.member.MemberController - registered
12:37:31.982+0900 [http-nio-9282-exec-4] INFO  com.project1.member.MemberController - goSignUp
12:37:31.982+0900 [http-nio-9282-exec-4] INFO  com.project1.member.MemberController - goSignUp
12:37:34.322+0900 [http-nio-9282-exec-2] INFO  com.project1.member.MemberController - goSignUp
12:37:34.322+0900 [http-nio-9282-exec-2] INFO  com.project1.member.MemberController - goSignUp
12:37:39.768+0900 [http-nio-9282-exec-10] INFO  com.project1.member.MemberController - goSignUp
12:37:39.768+0900 [http-nio-9282-exec-10] INFO  com.project1.member.MemberController - goSignUp
12:37:55.757+0900 [http-nio-9282-exec-7] INFO  com.project1.order.OrderController - regionSelect
12:37:55.767+0900 [http-nio-9282-exec-5] INFO  com.project1.order.OrderController - regionSelect
12:37:55.767+0900 [http-nio-9282-exec-5] INFO  com.project1.order.OrderController - way_2005@naver.com
12:37:55.767+0900 [http-nio-9282-exec-5] INFO  com.project1.order.OrderController - 1
12:37:55.767+0900 [http-nio-9282-exec-5] INFO  com.project1.order.OrderController - 2023-02-10
12:37:55.768+0900 [http-nio-9282-exec-5] INFO  com.project1.order.OrderController - 2023-02-11
12:37:55.768+0900 [http-nio-9282-exec-5] INFO  com.project1.order.OrderController - am
12:37:55.768+0900 [http-nio-9282-exec-5] INFO  com.project1.order.OrderController - pm
12:37:58.010+0900 [http-nio-9282-exec-10] INFO  com.project1.order.OrderController - purchaseCheck
12:37:58.017+0900 [http-nio-9282-exec-10] INFO  com.project1.order.OrderController - way_2005@naver.com
12:37:58.017+0900 [http-nio-9282-exec-10] INFO  com.project1.order.OrderController - 1
12:37:58.018+0900 [http-nio-9282-exec-10] INFO  com.project1.order.OrderService - selectReview
12:40:38.236+0900 [http-nio-9282-exec-1] INFO  com.project1.member.MemberController - goSignUp
12:40:38.236+0900 [http-nio-9282-exec-1] INFO  com.project1.member.MemberController - goSignUp
12:40:54.823+0900 [http-nio-9282-exec-6] INFO  com.project1.member.MemberController - goSignUp
12:40:54.823+0900 [http-nio-9282-exec-6] INFO  com.project1.member.MemberController - goSignUp
12:42:44.096+0900 [http-nio-9282-exec-2] INFO  com.project1.member.MemberController - goSignUp
12:42:44.096+0900 [http-nio-9282-exec-2] INFO  com.project1.member.MemberController - goSignUp
12:42:45.221+0900 [http-nio-9282-exec-4] INFO  com.project1.member.MemberController - goSignUp
12:42:45.221+0900 [http-nio-9282-exec-4] INFO  com.project1.member.MemberController - goSignUp
12:42:48.637+0900 [http-nio-9282-exec-3] INFO  com.project1.member.MemberController - goSignUp
12:42:48.637+0900 [http-nio-9282-exec-3] INFO  com.project1.member.MemberController - goSignUp
13:05:40.510+0900 [http-nio-9282-exec-5] INFO  com.project1.member.MemberController - goSignUp
13:05:40.510+0900 [http-nio-9282-exec-5] INFO  com.project1.member.MemberController - goSignUp
13:05:52.178+0900 [http-nio-9282-exec-8] INFO  com.project1.order.OrderController - regionSelect
13:05:52.200+0900 [http-nio-9282-exec-1] INFO  com.project1.order.OrderController - regionSelect
13:05:52.200+0900 [http-nio-9282-exec-1] INFO  com.project1.order.OrderController - way_2005@naver.com
13:05:52.200+0900 [http-nio-9282-exec-1] INFO  com.project1.order.OrderController - 1
13:05:52.200+0900 [http-nio-9282-exec-1] INFO  com.project1.order.OrderController - 2023-01-27
13:05:52.201+0900 [http-nio-9282-exec-1] INFO  com.project1.order.OrderController - 2023-01-29
13:05:52.201+0900 [http-nio-9282-exec-1] INFO  com.project1.order.OrderController - am
13:05:52.201+0900 [http-nio-9282-exec-1] INFO  com.project1.order.OrderController - am
13:05:53.636+0900 [http-nio-9282-exec-5] INFO  com.project1.order.OrderController - purchaseCheck
13:05:53.690+0900 [http-nio-9282-exec-5] INFO  com.project1.order.OrderController - way_2005@naver.com
13:05:53.690+0900 [http-nio-9282-exec-5] INFO  com.project1.order.OrderController - 1
13:05:53.690+0900 [http-nio-9282-exec-5] INFO  com.project1.order.OrderService - selectReview
13:06:01.451+0900 [http-nio-9282-exec-8] INFO  com.project1.order.OrderController - purchaseCheck
13:06:01.457+0900 [http-nio-9282-exec-8] INFO  com.project1.order.OrderController - way_2005@naver.com
13:06:01.457+0900 [http-nio-9282-exec-8] INFO  com.project1.order.OrderController - 1
13:06:01.458+0900 [http-nio-9282-exec-8] INFO  com.project1.order.OrderService - selectReview
13:08:09.308+0900 [http-nio-9282-exec-7] INFO  com.project1.member.MemberController - goSignUp
13:08:09.308+0900 [http-nio-9282-exec-7] INFO  com.project1.member.MemberController - goSignUp
13:08:49.619+0900 [http-nio-9282-exec-6] INFO  com.project1.member.MemberController - goSignUp
13:08:49.619+0900 [http-nio-9282-exec-6] INFO  com.project1.member.MemberController - goSignUp
13:29:27.338+0900 [HikariPool-1 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=17m21s459ms).
14:58:13.074+0900 [HikariPool-1 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=17m14s576ms).
15:15:43.900+0900 [HikariPool-1 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=16m798ms).
15:33:56.921+0900 [HikariPool-1 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=17m43s12ms).
18:49:45.248+0900 [HikariPool-1 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=15m45s686ms).
18:53:32.949+0900 [HikariPool-1 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=1m47s679ms).
18:59:14.083+0900 [HikariPool-1 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=2m41s86ms).
19:03:28.527+0900 [restartedMain] INFO  com.project1.TravelMakerApplication - Starting TravelMakerApplication using Java 11.0.16.1 on hwangjiwon-ui-MacBookAir.local with PID 63477 (/Users/hwangjiwon/eclipse-workspace/TravelMaker/TravelMaker/target/classes started by hwangjiwon in /Users/hwangjiwon/eclipse-workspace/TravelMaker/TravelMaker)
19:03:28.530+0900 [restartedMain] INFO  com.project1.TravelMakerApplication - No active profile set, falling back to 1 default profile: "default"
19:03:28.547+0900 [restartedMain] INFO  org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
19:03:28.547+0900 [restartedMain] INFO  org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
19:03:28.782+0900 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data JDBC repositories in DEFAULT mode.
19:03:28.788+0900 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 4 ms. Found 0 JDBC repository interfaces.
19:03:29.008+0900 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 9282 (http)
19:03:29.132+0900 [restartedMain] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 585 ms
19:03:29.382+0900 [restartedMain] INFO  org.springframework.boot.autoconfigure.web.servlet.WelcomePageHandlerMapping - Adding welcome page template: index
19:03:29.444+0900 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
19:03:29.605+0900 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
19:03:29.670+0900 [restartedMain] WARN  org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer - Unable to start LiveReload server
19:03:29.680+0900 [restartedMain] WARN  org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext - Exception encountered during context initialization - cancelling refresh attempt: org.springframework.context.ApplicationContextException: Failed to start bean 'webServerStartStop'; nested exception is org.springframework.boot.web.server.PortInUseException: Port 9282 is already in use
19:03:29.682+0900 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
19:03:29.684+0900 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
19:03:29.692+0900 [restartedMain] INFO  org.springframework.boot.autoconfigure.logging.ConditionEvaluationReportLoggingListener - 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
19:03:29.700+0900 [restartedMain] ERROR org.springframework.boot.diagnostics.LoggingFailureAnalysisReporter - 

***************************
APPLICATION FAILED TO START
***************************

Description:

Web server failed to start. Port 9282 was already in use.

Action:

Identify and stop the process that's listening on port 9282 or configure this application to listen on another port.

19:03:47.739+0900 [http-nio-9282-exec-7] INFO  com.project1.order.OrderController - regionSelect
19:03:53.622+0900 [http-nio-9282-exec-5] INFO  com.project1.order.OrderController - regionSelect
19:03:54.692+0900 [http-nio-9282-exec-3] INFO  com.project1.order.OrderController - regionSelect
19:04:05.103+0900 [http-nio-9282-exec-1] INFO  com.project1.member.MemberController - goSignUp
19:04:05.103+0900 [http-nio-9282-exec-1] INFO  com.project1.member.MemberController - goSignUp
19:04:06.391+0900 [http-nio-9282-exec-7] INFO  com.project1.member.MemberController - goSignUp
19:04:06.391+0900 [http-nio-9282-exec-7] INFO  com.project1.member.MemberController - goSignUp
19:04:07.918+0900 [http-nio-9282-exec-10] INFO  com.project1.member.MemberController - callCallBack
19:04:07.918+0900 [http-nio-9282-exec-10] INFO  com.project1.member.MemberController - callCallBack
19:04:07.985+0900 [http-nio-9282-exec-9] INFO  com.project1.member.MemberController - goSignUp
19:04:07.985+0900 [http-nio-9282-exec-9] INFO  com.project1.member.MemberController - goSignUp
19:04:08.052+0900 [http-nio-9282-exec-2] INFO  com.project1.member.MemberController - naverCheck
19:04:08.052+0900 [http-nio-9282-exec-2] INFO  com.project1.member.MemberController - naverCheck
19:04:08.057+0900 [http-nio-9282-exec-2] INFO  com.project1.member.MemberService - serviceNaverCheck
19:04:08.057+0900 [http-nio-9282-exec-2] INFO  com.project1.member.MemberService - serviceNaverCheck
19:04:08.073+0900 [http-nio-9282-exec-2] INFO  com.project1.member.MemberController - registered
19:04:08.073+0900 [http-nio-9282-exec-2] INFO  com.project1.member.MemberController - registered
19:04:08.168+0900 [http-nio-9282-exec-3] INFO  com.project1.member.MemberController - goSignUp
19:04:08.168+0900 [http-nio-9282-exec-3] INFO  com.project1.member.MemberController - goSignUp
19:04:18.330+0900 [http-nio-9282-exec-10] INFO  com.project1.order.OrderController - regionSelect
19:04:18.345+0900 [http-nio-9282-exec-9] INFO  com.project1.order.OrderController - regionSelect
19:04:18.346+0900 [http-nio-9282-exec-9] INFO  com.project1.order.OrderController - way_2005@naver.com
19:04:18.346+0900 [http-nio-9282-exec-9] INFO  com.project1.order.OrderController - 1
19:04:18.346+0900 [http-nio-9282-exec-9] INFO  com.project1.order.OrderController - 2023-01-27
19:04:18.346+0900 [http-nio-9282-exec-9] INFO  com.project1.order.OrderController - 2023-01-28
19:04:18.346+0900 [http-nio-9282-exec-9] INFO  com.project1.order.OrderController - am
19:04:18.346+0900 [http-nio-9282-exec-9] INFO  com.project1.order.OrderController - am
19:04:20.938+0900 [http-nio-9282-exec-3] INFO  com.project1.order.OrderController - purchaseCheck
19:04:20.945+0900 [http-nio-9282-exec-3] INFO  com.project1.order.OrderController - way_2005@naver.com
19:04:20.945+0900 [http-nio-9282-exec-3] INFO  com.project1.order.OrderController - 1
19:04:20.945+0900 [http-nio-9282-exec-3] INFO  com.project1.order.OrderService - selectReview
19:04:52.367+0900 [http-nio-9282-exec-10] INFO  com.project1.order.OrderController - purchaseCheck
19:04:52.379+0900 [http-nio-9282-exec-10] INFO  com.project1.order.OrderController - way_2005@naver.com
19:04:52.379+0900 [http-nio-9282-exec-10] INFO  com.project1.order.OrderController - 1
19:04:52.380+0900 [http-nio-9282-exec-10] INFO  com.project1.order.OrderService - selectReview
19:07:15.831+0900 [http-nio-9282-exec-4] INFO  com.project1.member.MemberController - goSignUp
19:07:15.831+0900 [http-nio-9282-exec-4] INFO  com.project1.member.MemberController - goSignUp
19:07:17.335+0900 [http-nio-9282-exec-10] INFO  com.project1.member.MemberController - goSignUp
19:07:17.335+0900 [http-nio-9282-exec-10] INFO  com.project1.member.MemberController - goSignUp
19:07:28.203+0900 [http-nio-9282-exec-1] INFO  com.project1.order.OrderController - regionSelect
19:07:28.213+0900 [http-nio-9282-exec-4] INFO  com.project1.order.OrderController - regionSelect
19:07:28.213+0900 [http-nio-9282-exec-4] INFO  com.project1.order.OrderController - way_2005@naver.com
19:07:28.213+0900 [http-nio-9282-exec-4] INFO  com.project1.order.OrderController - 1
19:07:28.213+0900 [http-nio-9282-exec-4] INFO  com.project1.order.OrderController - 2023-01-26
19:07:28.213+0900 [http-nio-9282-exec-4] INFO  com.project1.order.OrderController - 2023-01-27
19:07:28.213+0900 [http-nio-9282-exec-4] INFO  com.project1.order.OrderController - am
19:07:28.213+0900 [http-nio-9282-exec-4] INFO  com.project1.order.OrderController - am
19:07:29.809+0900 [http-nio-9282-exec-10] INFO  com.project1.order.OrderController - purchaseCheck
19:07:29.818+0900 [http-nio-9282-exec-10] INFO  com.project1.order.OrderController - way_2005@naver.com
19:07:29.818+0900 [http-nio-9282-exec-10] INFO  com.project1.order.OrderController - 1
19:07:29.819+0900 [http-nio-9282-exec-10] INFO  com.project1.order.OrderService - selectReview
19:07:32.473+0900 [http-nio-9282-exec-8] INFO  com.project1.member.MemberController - goSignUp
19:07:32.473+0900 [http-nio-9282-exec-8] INFO  com.project1.member.MemberController - goSignUp
19:08:01.000+0900 [http-nio-9282-exec-10] INFO  com.project1.order.OrderController - regionSelect
19:08:01.013+0900 [http-nio-9282-exec-1] INFO  com.project1.order.OrderController - regionSelect
19:08:01.013+0900 [http-nio-9282-exec-1] INFO  com.project1.order.OrderController - way_2005@naver.com
19:08:01.013+0900 [http-nio-9282-exec-1] INFO  com.project1.order.OrderController - 1
19:08:01.013+0900 [http-nio-9282-exec-1] INFO  com.project1.order.OrderController - 2023-01-27
19:08:01.013+0900 [http-nio-9282-exec-1] INFO  com.project1.order.OrderController - 2023-01-28
19:08:01.013+0900 [http-nio-9282-exec-1] INFO  com.project1.order.OrderController - am
19:08:01.013+0900 [http-nio-9282-exec-1] INFO  com.project1.order.OrderController - am
19:08:02.732+0900 [http-nio-9282-exec-8] INFO  com.project1.order.OrderController - purchaseCheck
19:08:02.744+0900 [http-nio-9282-exec-8] INFO  com.project1.order.OrderController - way_2005@naver.com
19:08:02.745+0900 [http-nio-9282-exec-8] INFO  com.project1.order.OrderController - 1
19:08:02.745+0900 [http-nio-9282-exec-8] INFO  com.project1.order.OrderService - selectReview
19:08:09.933+0900 [http-nio-9282-exec-10] INFO  com.project1.order.OrderController - purchaseCheck
19:08:09.941+0900 [http-nio-9282-exec-10] INFO  com.project1.order.OrderController - way_2005@naver.com
19:08:09.941+0900 [http-nio-9282-exec-10] INFO  com.project1.order.OrderController - 1
19:08:09.942+0900 [http-nio-9282-exec-10] INFO  com.project1.order.OrderService - selectReview
19:08:42.071+0900 [http-nio-9282-exec-7] INFO  com.project1.order.OrderController - purchasedTicketA
19:08:42.074+0900 [http-nio-9282-exec-7] INFO  com.project1.order.OrderService - servicePurchaseTicket
19:08:42.074+0900 [http-nio-9282-exec-7] INFO  com.project1.order.OrderService - way_2005@naver.com
19:08:42.074+0900 [http-nio-9282-exec-7] INFO  com.project1.order.OrderService - 1
19:08:42.074+0900 [http-nio-9282-exec-7] INFO  com.project1.order.OrderService - people : 1
19:08:42.074+0900 [http-nio-9282-exec-7] INFO  com.project1.order.OrderService - region : 4
19:08:42.127+0900 [http-nio-9282-exec-7] INFO  com.project1.order.OrderService - hihhi정읍
19:08:42.157+0900 [http-nio-9282-exec-7] INFO  com.project1.order.OrderService - selectedRegion : 정읍
19:08:42.196+0900 [http-nio-9282-exec-7] INFO  com.project1.order.OrderController - 4701270A0104701280A011way_2005@naver.com
19:08:42.196+0900 [http-nio-9282-exec-7] INFO  com.project1.order.OrderController - way_2005@naver.com
19:08:44.092+0900 [http-nio-9282-exec-2] INFO  com.project1.order.OrderController - purchasedTicketB
19:08:44.093+0900 [http-nio-9282-exec-2] INFO  com.project1.order.OrderController - 4701270A0104701280A011way_2005@naver.com
19:08:47.556+0900 [http-nio-9282-exec-7] INFO  com.project1.plan.PlanService - serviceFindMapX
19:08:47.560+0900 [http-nio-9282-exec-7] INFO  com.project1.plan.PlanService - mapX : 126.842765
19:08:47.560+0900 [http-nio-9282-exec-7] INFO  com.project1.plan.PlanService - serviceFindMapY
19:08:47.561+0900 [http-nio-9282-exec-7] INFO  com.project1.plan.PlanService - mapY : 35.5753623
19:08:54.838+0900 [http-nio-9282-exec-8] INFO  com.project1.plan.PlanService - serviceFindMapX
19:08:54.842+0900 [http-nio-9282-exec-8] INFO  com.project1.plan.PlanService - mapX : 126.842765
19:08:54.843+0900 [http-nio-9282-exec-8] INFO  com.project1.plan.PlanService - serviceFindMapY
19:08:54.845+0900 [http-nio-9282-exec-8] INFO  com.project1.plan.PlanService - mapY : 35.5753623
19:08:59.522+0900 [http-nio-9282-exec-9] INFO  com.project1.plan.PlanController - 2923326
19:08:59.524+0900 [http-nio-9282-exec-9] INFO  com.project1.plan.PlanService - serviceCheckAdded
19:08:59.527+0900 [http-nio-9282-exec-9] INFO  com.project1.plan.PlanService - checkAdded : 0
19:09:04.795+0900 [http-nio-9282-exec-3] INFO  com.project1.plan.PlanController - insertPlanBucket
19:09:04.799+0900 [http-nio-9282-exec-3] INFO  com.project1.plan.PlanService - serviceCheckAdded
19:09:04.803+0900 [http-nio-9282-exec-3] INFO  com.project1.plan.PlanService - checkAdded : 0
19:09:04.918+0900 [http-nio-9282-exec-3] INFO  com.project1.plan.PlanService - serviceInsertPlanBucket
19:09:05.032+0900 [http-nio-9282-exec-7] INFO  com.project1.plan.PlanController - 2923326
19:09:05.033+0900 [http-nio-9282-exec-7] INFO  com.project1.plan.PlanService - serviceCheckAdded
19:09:05.035+0900 [http-nio-9282-exec-7] INFO  com.project1.plan.PlanService - checkAdded : 0
19:09:35.189+0900 [http-nio-9282-exec-8] INFO  com.project1.plan.PlanController - insertPlanBucket
19:09:35.193+0900 [http-nio-9282-exec-8] INFO  com.project1.plan.PlanService - serviceCheckAdded
19:09:35.209+0900 [http-nio-9282-exec-8] INFO  com.project1.plan.PlanService - checkAdded : 1
19:09:35.391+0900 [http-nio-9282-exec-1] INFO  com.project1.plan.PlanController - 2923326
19:09:35.392+0900 [http-nio-9282-exec-1] INFO  com.project1.plan.PlanService - serviceCheckAdded
19:09:35.394+0900 [http-nio-9282-exec-1] INFO  com.project1.plan.PlanService - checkAdded : 0
19:09:40.696+0900 [http-nio-9282-exec-4] INFO  com.project1.member.MemberController - goSignUp
19:09:40.696+0900 [http-nio-9282-exec-4] INFO  com.project1.member.MemberController - goSignUp
19:09:42.531+0900 [http-nio-9282-exec-1] INFO  com.project1.member.MemberController - goSignUp
19:09:42.531+0900 [http-nio-9282-exec-1] INFO  com.project1.member.MemberController - goSignUp
19:11:43.818+0900 [http-nio-9282-exec-3] INFO  com.project1.member.MemberController - goSignUp
19:11:43.818+0900 [http-nio-9282-exec-3] INFO  com.project1.member.MemberController - goSignUp
19:11:56.974+0900 [http-nio-9282-exec-2] INFO  com.project1.member.MemberController - goSignUp
19:11:56.974+0900 [http-nio-9282-exec-2] INFO  com.project1.member.MemberController - goSignUp
19:12:21.367+0900 [http-nio-9282-exec-3] INFO  com.project1.member.MemberController - goSignUp
19:12:21.367+0900 [http-nio-9282-exec-3] INFO  com.project1.member.MemberController - goSignUp
19:12:25.010+0900 [http-nio-9282-exec-2] INFO  com.project1.member.MemberController - goSignUp
19:12:25.010+0900 [http-nio-9282-exec-2] INFO  com.project1.member.MemberController - goSignUp
19:13:21.880+0900 [http-nio-9282-exec-1] INFO  com.project1.member.MemberController - goSignUp
19:13:21.880+0900 [http-nio-9282-exec-1] INFO  com.project1.member.MemberController - goSignUp
19:13:24.336+0900 [http-nio-9282-exec-3] INFO  com.project1.member.MemberController - goSignUp
19:13:24.336+0900 [http-nio-9282-exec-3] INFO  com.project1.member.MemberController - goSignUp
19:13:33.474+0900 [http-nio-9282-exec-9] INFO  com.project1.member.MemberController - goSignUp
19:13:33.474+0900 [http-nio-9282-exec-9] INFO  com.project1.member.MemberController - goSignUp
19:13:36.248+0900 [http-nio-9282-exec-6] INFO  com.project1.member.MemberController - goSignUp
19:13:36.248+0900 [http-nio-9282-exec-6] INFO  com.project1.member.MemberController - goSignUp
19:13:46.821+0900 [http-nio-9282-exec-6] INFO  com.project1.member.MemberController - goSignUp
19:13:46.821+0900 [http-nio-9282-exec-6] INFO  com.project1.member.MemberController - goSignUp
19:13:47.771+0900 [http-nio-9282-exec-2] INFO  com.project1.member.MemberController - goSignUp
19:13:47.771+0900 [http-nio-9282-exec-2] INFO  com.project1.member.MemberController - goSignUp
19:13:49.329+0900 [http-nio-9282-exec-9] INFO  com.project1.member.MemberController - goSignUp
19:13:49.329+0900 [http-nio-9282-exec-9] INFO  com.project1.member.MemberController - goSignUp
19:13:55.094+0900 [http-nio-9282-exec-5] INFO  com.project1.member.MemberController - goSignUp
19:13:55.094+0900 [http-nio-9282-exec-5] INFO  com.project1.member.MemberController - goSignUp
19:14:16.118+0900 [http-nio-9282-exec-8] INFO  com.project1.member.MemberController - goSignUp
19:14:16.118+0900 [http-nio-9282-exec-8] INFO  com.project1.member.MemberController - goSignUp
19:14:29.087+0900 [http-nio-9282-exec-3] INFO  com.project1.order.OrderController - regionSelect
19:14:29.098+0900 [http-nio-9282-exec-9] INFO  com.project1.order.OrderController - regionSelect
19:14:29.098+0900 [http-nio-9282-exec-9] INFO  com.project1.order.OrderController - way_2005@naver.com
